,title,bytes
2636,Indische Cricket-Nationalmannschaft,0
2637,Irische Cricket-Nationalmannschaft,0
2638,Kanadische Cricket-Nationalmannschaft,0
2639,Kenianische Cricket-Nationalmannschaft,0
2640,Namibische Cricket-Nationalmannschaft,0
2641,Nepalesische Cricket-Nationalmannschaft,0
2642,Neuseeländische Cricket-Nationalmannschaft,0
2643,Niederländische Cricket-Nationalmannschaft,0
2644,Omanische Cricket-Nationalmannschaft,0
2645,Pakistanische Cricket-Nationalmannschaft,0
2646,Papua-neuguineische Cricket-Nationalmannschaft,0
2647,Schottische Cricket-Nationalmannschaft,0
2648,Simbabwische Cricket-Nationalmannschaft,0
2649,Sri-lankische Cricket-Nationalmannschaft,0
2650,Südafrikanische Cricket-Nationalmannschaft,0
2651,Cricket-Nationalmannschaft der Vereinigten Staaten,0
2652,West Indies Cricket Team,0
2653,Adler Mannheim,0
2654,Anaheim Ducks,0
2655,DEL 2005/06,0
2656,DEL 2007/08,0
2657,Detroit Red Wings,0
2658,Deutsche Eishockey Liga,0
2659,Dresdner Eislöwen,0
2660,Düsseldorfer EG,0
2661,EHC Biel,0
2662,EHC Red Bull München,0
2663,EHC Neuwied,0
2664,Eisbären Berlin,0
2665,Eishockey in Deutschland,0
2666,Eishockey in Dortmund,0
2667,Eishockey in Lettland,0
2668,Eishockey in Nordamerika,0
2669,ETC Crimmitschau,0
2670,Georges Vézina,0
2671,Geschichte des Eishockeys,0
2672,Grizzlys Wolfsburg,0
2673,Hannover Scorpions,0
2674,Heilbronner Falken,0
2675,Iserlohn Roosters,0
2676,Kölner Haie,0
2677,Krefeld Pinguine,0
2678,NHL 2006/07,0
2679,Toronto Maple Leafs,0
2680,Worcester Sharks,0
2681,1. FFC Turbine Potsdam,0
2682,1. FC Magdeburg,0
2683,1. FC Nürnberg,0
2684,1. FC Phönix Lübeck,0
2685,Union 03 Altona,0
2686,Aston Villa,0
2687,1. FC Union Berlin,0
2688,Borussia Dortmund,0
2689,Werder Bremen,0
2690,FC Barcelona,0
2691,Commerzbank-Arena,0
2692,Deutsche Fußballnationalmannschaft der Amateure,0
2693,FC Everton,0
2694,Fiasko von Knysna,0
2695,Fußball-Bundesliga (Österreich),0
2696,Fußball in Brasilien,0
2697,Fußball in Burkina Faso,0
2698,Fußball-Weltmeisterschaft 2006,0
2699,SK Sturm Graz,0
2700,Deportivo Guadalajara,0
2701,TSG 1899 Hoffenheim,0
2702,Karlsruher SC,0
2703,Holstein Kiel,0
2704,VfB Lübeck,0
2705,ÖFB-Cup,0
2706,Österreichische Fußballmeisterschaft 2008/09,0
2707,Olympische Sommerspiele 1912/Fußball,0
2708,Rangliste des deutschen Fußballs,0
2709,Real Madrid,0
2710,Schweizer Fussballmeisterschaft 2008/09,0
2711,Stuttgarter Kickers,0
2712,UEFA-Champions-League-Finale 2012,0
2713,Watersnoodwedstrijd,0
2714,FK Austria Wien,0
2715,SC Wacker Wien,0
2716,SK Admira Wien,0
2717,SK Rapid Wien,0
2718,Wolverhampton Wanderers,0
2719,BSC Young Boys,0
2720,Allradantrieb,0
2721,Circuit de Dijon-Prenois,0
2722,Circuit de Reims-Gueux,0
2723,Grenzlandring,0
2724,Großer Preis von San Marino 1994,0
2725,Halo-System,0
2726,Porsche 917,0
2727,Porsche 934,0
2728,Rallycross,0
2729,Rouen-les-Essarts,0
2730,Argentinische Rugby-Union-Nationalmannschaft,0
2731,Australische Rugby-Union-Nationalmannschaft,0
2732,British and Irish Lions,0
2733,Englische Rugby-Union-Nationalmannschaft,0
2734,Fidschianische Rugby-Union-Nationalmannschaft,0
2735,Französische Rugby-Union-Nationalmannschaft,0
2736,Georgische Rugby-Union-Nationalmannschaft,0
2737,Irische Rugby-Union-Nationalmannschaft,0
2738,Italienische Rugby-Union-Nationalmannschaft,0
2739,Japanische Rugby-Union-Nationalmannschaft,0
2740,Kanadische Rugby-Union-Nationalmannschaft,0
2741,Namibische Rugby-Union-Nationalmannschaft,0
2742,Portugiesische Rugby-Union-Nationalmannschaft,0
2743,Rumänische Rugby-Union-Nationalmannschaft,0
2744,Rugby-Union-Nationalmannschaft der Vereinigten Staaten,0
2745,Samoanische Rugby-Union-Nationalmannschaft,0
2746,Schottische Rugby-Union-Nationalmannschaft,0
2747,Simbabwische Rugby-Union-Nationalmannschaft,0
2748,Spanische Rugby-Union-Nationalmannschaft,0
2749,Stade Français (Rugby Union),0
2750,Südafrikanische Rugby-Union-Nationalmannschaft,0
2751,Tongaische Rugby-Union-Nationalmannschaft,0
2752,Uruguayische Rugby-Union-Nationalmannschaft,0
2753,Walisische Rugby-Union-Nationalmannschaft,0
2754,Deutscher Fechter-Bund,0
2755,Dipsea Race,0
2756,Gedächtnissport,0
2757,Golfplatz,0
2758,Heidenheimer SB,0
2759,Horst-Dieter Hille,0
2760,Marktiegelschanze,0
2761,Olympiastadion Athen,0
2762,Olympische Sommerspiele 1940,0
2763,Olympische Sommerspiele 1960,0
2764,Olympische Sommerspiele 1992,0
2765,Olympische Winterspiele 1928,0
2766,Olympische Winterspiele 2006,0
2767,Rennbahnkatastrophe von Berlin,0
2768,Schachkomposition,0
2769,Schachweltmeisterschaft 1986,0
2770,SC Hakoah Wien,0
2771,Pontin’s International Open Series,0
2772,SSC Karlsruhe,0
2773,SSV Ettlingen,0
2774,Tischtennisschläger,0
2775,Tour de Ski 2008/09,0
2776,Tour Down Under,0
2777,TV Bretten,0
2778,Wintersportgebiet Simmelsberg,0
2779,Agility,0
2780,Apnoetauchen,0
2781,Baseball,0
2782,Basketball,0
2783,Beachvolleyball,0
2784,Biathlon,0
2785,Capoeira,0
2786,Canadian Football,0
2787,Curling,0
2788,Eishockey,0
2789,Faustball,0
2790,Judo,0
2791,Kanusport,0
2792,Kendō,0
2793,Rallycross,0
2794,Skateboard,0
2795,Sumō,0
2796,Taekwondo,0
2797,Taijiquan,0
2798,Triathlon,0
2799,Volleyball,0
2800,Wasserball,0
2801,Windsurfen,0
2802,Muhammad Ali,0
2803,Alexander Alexandrowitsch Aljechin,0
2804,Sue Bird,0
2805,Rohan Bopanna,0
2806,Bruno Büchner,0
2807,Herbert Chapman,0
2808,Sidney Crosby,0
2809,Arthur Dake,0
2810,Uschi Disl,0
2811,Peter Ebdon,0
2812,Ryan Ellis,0
2813,Ortrun Enderlein,0
2814,Marc-André Fleury,0
2815,Peter Forsberg,0
2816,Kristen Foxen,0
2817,Steffi Graf,0
2818,Wayne Gretzky,0
2819,Terry Griffiths,0
2820,Walter Grimshaw,0
2821,Fedor Holz,0
2822,Joe Johnson (Snookerspieler),0
2823,Magic Johnson,0
2824,"Egon Jönsson (Fußballspieler, 1926)",0
2825,Paul Kariya,0
2826,Susianna Kentikian,0
2827,Marika Kilius,0
2828,Werner Krämer (Fußballspieler),0
2829,Emanuel Lasker,0
2830,Abe Lenstra,0
2831,Olaf Ludwig,0
2832,Vlatko Marković,0
2833,Heinz Melkus,0
2834,Bode Miller,0
2835,Yao Ming,0
2836,Rosi Mittermaier,0
2837,Max Morlock,0
2838,Doug Mountjoy,0
2839,Kyler Murray,0
2840,Rafael Nadal,0
2841,Daniel Negreanu,0
2842,Magdalena Neuner,0
2843,Gunda Niemann-Stirnemann,0
2844,Owen Nolan,0
2845,Bobby Orr,0
2846,John Parrott,0
2847,Otto Peltzer,0
2848,Bud Poile,0
2849,Carey Price,0
2850,John Pulman,0
2851,Ray Reardon,0
2852,Otto Rehhagel,0
2853,Akiba Rubinstein,0
2854,Mary Rudge,0
2855,Joe Sakic,0
2856,"Hans Schmidt (Fußballspieler, 1893)",0
2857,Oscar Schuster,0
2858,John Spencer (Snookerspieler),0
2859,Wilhelm Steinitz,0
2860,Dennis Taylor,0
2861,Sachin Tendulkar,0
2862,Cliff Thorburn,0
2863,Jim Thorpe,0
2864,Hans Tilkowski,0
2865,Bert Trautmann,0
2866,Rudolf de la Vigne,0
2867,Gilles Villeneuve,0
2868,Stan Wawrinka,0
2869,Edmund Weiskopf,0
2870,Andreas Widhölzl,0
2871,Cliff Wilson,0
2872,Mario Zatelli,0
2873,Crashtest-Dummy,0
2874,Deutsches Zweirad- und NSU-Museum,0
2875,Entwicklung der Ottokraftstoffe,0
2876,Kfz-Kennzeichen (Deutschland),0
2877,Ampel,0
2878,Nagel-Schreckenberg-Modell,0
2879,Radverkehr in Münster,0
2880,Shared Space,0
2881,"4 VD 14,5/12-1 SRW",0
2882,Allradantrieb,0
2883,Benzindirekteinspritzung,0
2884,Dieselmotor,0
2885,Mercedes-Benz OM 138,0
2886,Turbolader,0
2887,AC Ace,0
2888,Aston Martin,0
2889,Bizzarrini GT 5300,0
2890,Citroën 2CV,0
2891,Ford Ka,0
2892,Kia cee’d (ED),0
2893,Liebherr T282,0
2894,Mercedes-Benz Baureihe 126,0
2895,Mercedes-Benz W 198,0
2896,MTB-82,0
2897,Porsche 911,0
2898,Porsche 924,0
2899,Porsche 928,0
2900,Porsche 930,0
2901,Porsche 968,0
2902,Puma (Automarke),0
2903,VW Käfer,0
2904,VW T1,0
2905,BMW R 27,0
2906,Honda ST 1100 Pan European,0
2907,Motorradanhänger,0
2908,DKW RT 125,0
2909,Yamaha TR 1,0
2910,Holzvollernter,0
2911,Krankentransportwagen,0
2912,Rettungswagen,0
2913,Zweirad mit Frontantrieb,0
2914,Asphalt,0
2915,Fahrbahnmarkierung,0
2916,Pflaster (Belag),0
2917,Bahnbetriebswerk (Dampflokomotiven),0
2918,Bahnbetriebswerk Lüneburg,0
2919,Bahnbetriebswerk Uelzen,0
2920,Bahnhof Anklam,0
2921,Bahnhof Berlin Gesundbrunnen,0
2922,Bahnhof Dresden-Friedrichstadt,0
2923,Bahnhof Dresden-Neustadt,0
2924,Bahnhof Göhrde,0
2925,Bahnhof Hamm (Westfalen),0
2926,Bahnhof Lambrecht (Pfalz),0
2927,Bahnhof Landsberg (Lech),0
2928,Bahnhof Neu Isenburg,0
2929,Bahnhof Rosenheim,0
2930,Bahnhof Wolfratshausen,0
2931,Barstow Yard,0
2932,Berlin Hauptbahnhof,0
2933,City-Tunnel Leipzig,0
2934,DB-Baureihe 101,0
2935,DB-Baureihe 103,0
2936,DB-Baureihe 120,0
2937,DR-Baureihe 252,0
2938,Dampflokomotive,0
2939,Dresdner Parkeisenbahn,0
2940,EBuLa,0
2941,Einschienenbahn am Taunusrand,0
2942,Eisenbahn,0
2943,Frankfurt (Main) Hauptbahnhof,0
2944,Geschichte der Eisenbahn in Württemberg,0
2945,Gotthard-Basistunnel,0
2946,Hunslet Alice Class,0
2947,ICE 1,0
2948,ICE 3,0
2949,ICE-Weltrekordfahrt am 1. Mai 1988,0
2950,Intercity-Express,0
2951,Jaroslawler Bahnhof,0
2952,Katzenbergtunnel,0
2953,Kleber-Express,0
2954,Landrückentunnel,0
2955,LNER-Klasse A3,0
2956,LNER-Klasse A4,0
2957,Metropolitan,0
2958,MTAB IORE,0
2959,München Hauptbahnhof,0
2960,N-Wagen,0
2961,NYC Nr. 999,0
2962,Oberrheinische Eisenbahn-Gesellschaft,0
2963,Parkeisenbahn Wuhlheide,0
2964,Rangierbahnhof,0
2965,Rhätische Bahn,0
2966,Sächsische Schmalspurbahnen,0
2967,Ulm Hauptbahnhof,0
2968,Weiche (Bahn),0
2969,Würzburg Hauptbahnhof,0
2970,Angermünde-Stralsunder Eisenbahn,0
2971,Bachbahn,0
2972,Badische Hauptbahn,0
2973,Bagdadbahn,0
2974,Bahnstrecke Ducherow–Heringsdorf–Wolgaster Fähre,0
2975,Bahnstrecke Eutingen im Gäu–Freudenstadt,0
2976,Bahnstrecke Germersheim–Landau,0
2977,Bahnstrecke Gulbene–Alūksne,0
2978,Bahnstrecke Halle–Hann. Münden,0
2979,Bahnstrecke Husum–Bad St. Peter-Ording,0
2980,Bahnstrecke Jülich–Dalheim,0
2981,Bahnstrecke Lampertsmühle-Otterbach–Otterberg,0
2982,Bahnstrecke Landstuhl–Kusel,0
2983,Bahnstrecke Lindern–Heinsberg (Rheinl),0
2984,Bahnstrecke Meckesheim–Neckarelz,0
2985,Bahnstrecke Mosbach–Mudau,0
2986,Bahnstrecke Neckarelz–Osterburken,0
2987,Bahnstrecke Senden–Weißenhorn,0
2988,Bahnstrecke Siegburg–Olpe,0
2989,Bahnstrecke Türkismühle–Kusel,0
2990,Bahnstrecke Velgast–Prerow,0
2991,Bliestalbahn,0
2992,Bröltalbahn,0
2993,Chiemsee-Bahn,0
2994,Drehstrom-Versuchsstrecke Groß-Lichterfelde–Zehlendorf,0
2995,Dreiseenbahn,0
2996,Eistalbahn,0
2997,Enztalbahn,0
2998,Herkulesbahn,0
2999,Höllentalbahn (Schwarzwald),0
3000,Isartalbahn,0
3001,Katzbachbahn,0
3002,Kleinbahn Bremen–Tarmstedt,0
3003,Kraichgaubahn,0
3004,Kraichtalbahn,0
3005,Kreisbahn Rathenow-Senzke-Nauen,0
3006,Kuckucksbähnel,0
3007,Lautertalbahn,0
3008,LGV Est européenne,0
3009,Murgtalbahn,0
3010,Nagoldtalbahn,0
3011,Neubaustrecke Erfurt–Leipzig/Halle,0
3012,Odenwaldbahn (Hessen),0
3013,Schefflenztalbahn,0
3014,Schnellfahrstrecke Hannover–Berlin,0
3015,Schnellfahrstrecke Hannover–Würzburg,0
3016,Schnellfahrstrecke Nürnberg–Ingolstadt,0
3017,Schwarzwaldbahn (Baden),0
3018,Spandau-West–Hennigsdorfer Kleinbahn,0
3019,Vaihinger Stadtbahn,0
3020,Westbahn (Württemberg),0
3021,Wieslauftalbahn,0
3022,Aldwych (London Underground),0
3023,Berliner Dampfstraßenbahn-Konsortium,0
3024,Berliner Ostbahnen,0
3025,BVG-Baureihe A,0
3026,BVG-Baureihe E,0
3027,Central London Railway,0
3028,"Charing Cross, Euston and Hampstead Railway",0
3029,City and South London Railway,0
3030,Flachbahn (Berlin),0
3031,Friedrichshagener Straßenbahn,0
3032,Geschichte der Berliner S-Bahn,0
3033,Große Berliner Straßenbahn,0
3034,Market–Frankford Subway-Elevated Line,0
3035,Metro Brüssel,0
3036,Metro Helsinki,0
3037,Metro Kairo,0
3038,Metro Kopenhagen,0
3039,Métro Lyon,0
3040,Metro Mondego,0
3041,Metro Montreal,0
3042,Nahverkehr in Potsdam,0
3043,Pferdebahn der Gemeinde Französisch-Buchholz,0
3044,S-Bahn München,0
3045,S-Bahn Zürich,0
3046,Stadtbahn Bonn,0
3047,Stadtbahn Hannover,0
3048,Stadtbahn Jerusalem,0
3049,Stadtbahn Köln,0
3050,Städtische Straßenbahn Spandau,0
3051,Stammstrecke 3 (U-Bahn München),0
3052,Straßenbahn Aachen,0
3053,Straßenbahn Adlershof–Altglienicke,0
3054,Straßenbahn Berlin,0
3055,Straßenbahn der Gemeinde Heiligensee an der Havel,0
3056,Straßenbahn der Gemeinde Steglitz,0
3057,Straßenbahn München Baureihe P,0
3058,Straßenbahn München Baureihe R,0
3059,Straßenbahn München Baureihe S,0
3060,Straßenbahn Naumburg,0
3061,Straßenbahn Portland (Maine),0
3062,U-Bahn,0
3063,U-Bahn-Linie 7 (Berlin),0
3064,U-Bahnhof Ernst-Reuter-Platz,0
3065,U-Bahnhof Oberbilker Markt/Warschauer Straße,0
3066,U-Bahnhof Spittelmarkt,0
3067,U-Bahn-Strecke A (Frankfurt am Main),0
3068,U-Bahn-Strecke B (Frankfurt am Main),0
3069,U-Bahn Wien,0
3070,U-Bahn Zürich,0
3071,Wiener Stadtbahn,0
3072,Wuppertaler Schwebebahn,0
3073,Atomkreuzer,0
3074,Containerschiff,0
3075,Dreadnought,0
3076,East Brother Light Station,0
3077,Fast Patrol Craft,0
3078,Geleitflugzeugträger,0
3079,Hafen Münster,0
3080,Kap Hoornier,0
3081,Kettenschifffahrt in Frankreich,0
3082,Landgraf-Carl-Kanal,0
3083,Leuchtturm Norderney,0
3084,Lotsenhaus Seemannshöft,0
3085,Motortorpedoboot (Großbritannien),0
3086,Operation Sea Orbit,0
3087,Österreichischer Lloyd,0
3088,Roter Sand,0
3089,Schiffbau,0
3090,Schifffahrtsgesellschaft des Vierwaldstättersees,0
3091,Segel,0
3092,Sicherheitshafen (Köln),0
3093,U-Boot,0
3094,Unsinkbarkeit,0
3095,Atlanta-Klasse,0
3096,Belknap-Klasse,0
3097,California-Klasse,0
3098,Charles-F.-Adams-Klasse,0
3099,Dunkerque-Klasse,0
3100,Ethan-Allen-Klasse,0
3101,Farragut-Klasse (1960),0
3102,Forrest-Sherman-Klasse,0
3103,George-Washington-Klasse,0
3104,Grayback-Klasse,0
3105,Independence-Klasse (1942),0
3106,Invincible-Klasse (1980),0
3107,Kidd-Klasse,0
3108,Knox-Klasse,0
3109,Lafayette-Klasse,0
3110,Leahy-Klasse,0
3111,Lexington-Klasse,0
3112,Midway-Klasse,0
3113,Montana-Klasse,0
3114,Oliver-Hazard-Perry-Klasse,0
3115,Queen-Elizabeth-Klasse (2017),0
3116,San-Antonio-Klasse,0
3117,Seawolf-Klasse,0
3118,Spruance-Klasse,0
3119,Sturgeon-Klasse,0
3120,Tarawa-Klasse,0
3121,Ticonderoga-Klasse (Kreuzer),0
3122,Virginia-Klasse (Kreuzer),0
3123,Virginia-Klasse (U-Boot),0
3124,U-Boot-Klasse 212 A,0
3125,Wasp-Klasse,0
3126,Whidbey-Island-Klasse,0
3127,Yorktown-Klasse (1936),0
3128,Zumwalt-Klasse,0
3129,Adler von Lübeck,0
3130,"Andrea Doria (Schiff, 1953)",0
3131,"America (Schiff, 1940)",0
3132,Bounty,0
3133,Cabo Machichaco,0
3134,Catarina (Schiff),0
3135,Costa Allegra,0
3136,De Majesteit,0
3137,Eugenio C.,0
3138,FLoating Instrument Platform,0
3139,Goethe (Schiff),0
3140,HMAS Melbourne (R21),0
3141,HMS Dorsetshire (40),0
3142,HMS Graph,0
3143,Leusden (Schiff),0
3144,Melanie Schulte (Schiff),0
3145,"Monte Cervantes (Schiff, 1928)",0
3146,NR-1,0
3147,O 21,0
3148,ORP Orzeł (85A),0
3149,Sea Shadow (IX-529),0
3150,SMS Ariadne (1871),0
3151,SMS Yorck,0
3152,Taube (Schiff),0
3153,USS Balao (SS-285),0
3154,USS Bainbridge (CGN-25),0
3155,USS Belleau Wood (CVL-24),0
3156,USS Boston (CA-69),0
3157,USS Cole (DDG-67),0
3158,USS Constitution,0
3159,USS Coontz (DDG-40),0
3160,USS Cowpens (CVL-25),0
3161,USS Enterprise (CVN-65),0
3162,USS Flounder (SS-251),0
3163,USS Forrestal (CV-59),0
3164,USS Franklin (CV-13),0
3165,USS Greeneville (SSN-772),0
3166,USS Guadalcanal (CVE-60),0
3167,USS Josephus Daniels (CG-27),0
3168,USS Lake Erie (CG-70),0
3169,USS Long Beach (CGN-9),0
3170,USS Midway (CV-41),0
3171,USS New Jersey (BB-62),0
3172,USS Samuel B. Roberts (FFG-58),0
3173,USS Seawolf (SSN-575),0
3174,USS Truxtun (CGN-35),0
3175,USS Tullibee (SSN-597),0
3176,USS United States (CVA-58),0
3177,USS Wisconsin (BB-64),0
3178,USS Yorktown (CG-48),0
3179,Die Weser,0
3180,1902 Wright Glider,0
3181,Air Australia,0
3182,Airbus A310,0
3183,Arado Ar 196,0
3184,BAC 1-11,0
3185,Elly Beinhorn,0
3186,Boeing 707,0
3187,Boeing 737,0
3188,Boeing 767,0
3189,Boeing YC-14,0
3190,Bombardier Canadair Regional Jet,0
3191,Britten-Norman BN-2 Islander,0
3192,Canadian Forces Base Goose Bay,0
3193,Crossair-Flug 3597,0
3194,Flughafen Ankara-Esenboğa,0
3195,Flughafen Berlin-Schönefeld,0
3196,Flughafen Berlin-Tegel,0
3197,Flughafen Berlin-Tempelhof,0
3198,Flughafen Bremen,0
3199,Flughafen Leipzig/Halle,0
3200,Flughafen Makassar,0
3201,Flughafen Memmingen,0
3202,Flughafen Salzburg,0
3203,Flughafen Stuttgart,0
3204,Flughafen Wien-Schwechat,0
3205,Focke-Wulf Fw 44,0
3206,Focke-Wulf Ta 154,0
3207,Gleitschirm,0
3208,General Dynamics F-111,0
3209,Grumman F4F,0
3210,Grumman F-14,0
3211,Hobart International Airport,0
3212,Hubschrauber,0
3213,Indian-Airlines-Flug 605,0
3214,Intensivtransporthubschrauber,0
3215,Junkers Ju 52/3m,0
3216,Lockheed A-12,0
3217,Lockheed Martin F-22,0
3218,Luftschiff,0
3219,LZ 127,0
3220,LZ 129,0
3221,McDonnell Douglas F/A-18,0
3222,Mojave Air & Space Port,0
3223,Northrop B-2,0
3224,Petljakow Pe-8,0
3225,Piaggio P.149,0
3226,Sikorsky CH-53,0
3227,Philippine-Airlines-Flug 434,0
3228,Single European Sky,0
3229,John Paul Stapp,0
3230,Theodor Borrer,0
3231,ZMC-2,0
3232,Apollo 1,0
3233,Ariane 5,0
3234,Ariane V88,0
3235,Atlas V,0
3236,Delta (Rakete),0
3237,Delta IV,0
3238,Enterprise (Raumfähre),0
3239,Gaia (Raumsonde),0
3240,Internationale Raumstation,0
3241,ISS-Expedition 15,0
3242,Laika,0
3243,Mars Exploration Rover,0
3244,Mars Science Laboratory,0
3245,Satellitenbahnelement,0
3246,Sojus (Rakete),0
3247,Sojus 11,0
3248,Sokol (Raumanzug),0
3249,Space Shuttle,0
3250,Spektr,0
3251,Stardust (Sonde),0
3252,STS-107,0
3253,STS-109,0
3254,STS-125,0
3255,Voyager 1,0
3256,Wostok 1,0
3257,Wostok (Raumschiff),0
3258,Cassini-Huygens,0
3259,Dive Coaster,0
3260,Falcon’s Fury,0
3261,GateKeeper (Cedar Point),0
3262,Krake (Heide Park Resort),0
3263,Millennium Force,0
3264,SheiKra,0
3265,Thomas Alva Edison,0
3266,Heinrich Göbel,0
3267,Otto Lilienthal,0
3268,Siegfried Marcus,0
3269,Samuel Rea,0
3270,Carl Zeiß,0
3271,Zeche Alte Haase,0
3272,Dry-Creek-Sprengstofflager,0
3273,Kali- und Steinsalzbergwerk Conow,0
3274,Zeche König Ludwig,0
3275,Mamut Copper Mine,0
3276,Bergbau und Hüttenwesen im Odenwald,0
3277,I. Wiener Hochquellenleitung,0
3278,Wasserversorgung in Hamburg,0
3279,Wiener Wasserversorgung,0
3280,Elektrizitätswerk Amstetten,0
3281,Wasserrad,0
3282,Windmühle,0
3283,Antennendiagramm,0
3284,Detektorempfänger,0
3285,Drehmelder,0
3286,Gleichrichter,0
3287,Immersionslithografie,0
3288,Keramikkondensator,0
3289,Kunststoff-Folienkondensator,0
3290,Lift-off-Verfahren,0
3291,Operationsverstärker,0
3292,Synchronmaschine,0
3293,Thermische Oxidation von Silizium,0
3294,Transformator,0
3295,Transistor,0
3296,Anime Studio,0
3297,Apache OpenOffice,0
3298,Atari 600XL,0
3299,Berkeley Software Distribution,0
3300,Blackbox (Online-Community),0
3301,Color TV-Game,0
3302,Compact Disc,0
3303,Digitale Rechteverwaltung,0
3304,Elektronische Archivierung,0
3305,ENIAC,0
3306,Ethernet,0
3307,Fedora (Linux-Distribution),0
3308,Firewall,0
3309,Freie Software,0
3310,Global System for Mobile Communications,0
3311,IPhone,0
3312,IPod,0
3313,Kurzwelle,0
3314,LibreOffice,0
3315,Linux (Kernel),0
3316,LWL-Steckverbinder,0
3317,M-209,0
3318,Maus (Computer),0
3319,Microsoft Windows 1.0,0
3320,Mikrofon,0
3321,Mozilla Firefox,0
3322,Nummernschalter,0
3323,OSI-Modell,0
3324,Personal Firewall,0
3325,Philips Tele-Spiel ES 2201,0
3326,RAID,0
3327,ROT13,0
3328,Scalable Vector Graphics,0
3329,Short Message Service,0
3330,Spam,0
3331,Steganographie,0
3332,SQL-Injection,0
3333,Textdatei,0
3334,Vererbung (Programmierung),0
3335,Vocaloid,0
3336,Ubuntu,0
3337,Brieftaubenfotografie,0
3338,CCD-Sensor,0
3339,Elektrofotografie,0
3340,High Dynamic Range Image,0
3341,Minox 35,0
3342,Rollei 35,0
3343,Schwarzweißfotografie,0
3344,Unterwasserfotografie,0
3345,Steinmetz,0
3346,Keilzinkung,0
3347,Zerspanen,0
3348,Autogenes Brennschneiden,0
3349,Drahtgewebe (Filtration),0
3350,Drehen (Verfahren),0
3351,Drehmaschine,0
3352,Druckform,0
3353,Extrusionsblasformen,0
3354,Gießen (Fertigungstechnik),0
3355,Highly Accelerated Life Test,0
3356,Pulverbeschichten,0
3357,Schweißen,0
3358,Werkzeugmaschine,0
3359,Bio-basierter Kunststoff,0
3360,Eisen-Kohlenstoff-Diagramm,0
3361,Legierung,0
3362,Schneidstoff,0
3363,Waldglas,0
3364,Sphärolith,0
3365,"5,7 x 28 mm",0
3366,A7V,0
3367,AIM-54 Phoenix,0
3368,Ballonbombe,0
3369,Bazooka,0
3370,BMP-1,0
3371,Ferguson-Büchse,0
3372,Javelin Medium Antiarmor Weapon System,0
3373,Kernwaffe,0
3374,Kernwaffentechnik,0
3375,Landmine,0
3376,M60 (Kampfpanzer),0
3377,M8 (Rakete),0
3378,Panzer,0
3379,Panzerhaubitze 2000,0
3380,M109 (Panzerhaubitze),0
3381,Revolver,0
3382,S-Mine,0
3383,SU-122,0
3384,Geneviève Thiroux d’Arconville,0
3385,Ray Crist,0
3386,Charles Darwin,0
3387,Albert Einstein,0
3388,Ernst Otto Fischer,0
3389,Amanz Gressly,0
3390,Peter Holtz,0
3391,Alexander von Humboldt,0
3392,Johannes Kepler,0
3393,Johan Kjeldahl,0
3394,Leopold Kölbl,0
3395,Hans Adolf Krebs,0
3396,Justus von Liebig,0
3397,Konrad Lorenz,0
3398,Ernst Mach,0
3399,Ettore Majorana,0
3400,Walter Mayer (Physiker),0
3401,Barbara McClintock,0
3402,Maria Sibylla Merian,0
3403,St. George Mivart,0
3404,Max Planck,0
3405,Wilhelm Conrad Röntgen,0
3406,Edward Teller,0
3407,William Watson (Naturforscher),0
3408,Caspar Friedrich Wolff,0
3409,Geschichte der Biologie,0
3410,Viri Mathematici,0
3411,AB Doradus,0
3412,Aktiver Galaxienkern,0
3413,Arecibo-Botschaft,0
3414,Asteroid,0
3415,Brauner Zwerg,0
3416,(1) Ceres,0
3417,Entstehung des Mondes,0
3418,Erde,0
3419,(136199) Eris,0
3420,Eta Carinae,0
3421,Europa (Mond),0
3422,Ganymed (Mond),0
3423,H-II-Gebiet,0
3424,Hubble Deep Field,0
3425,Jupiter (Planet),0
3426,Kleine Magellansche Wolke,0
3427,Krebsnebel,0
3428,Kreutz-Gruppe,0
3429,Lagrange-Punkte,0
3430,Mare Imbrium,0
3431,Milchstraße,0
3432,Mondkalender (Altes Ägypten),0
3433,Neptun (Planet),0
3434,NGC 4565,0
3435,Planetarischer Nebel,0
3436,(90377) Sedna,0
3437,Silverpit-Krater,0
3438,Sonne,0
3439,Sonnenfinsternis vom 18. August 1868,0
3440,Sonnenfinsternis vom 29. März 2006,0
3441,Sonnenfleck,0
3442,Sternbild,0
3443,Sternentstehung,0
3444,Sternwarte Gotha,0
3445,Supernova,0
3446,Universitätssternwarte Wien,0
3447,Urknall,0
3448,Venustransit,0
3449,(4) Vesta,0
3450,Wasservorkommen im Universum,0
3451,Wechselwirkende Galaxien,0
3452,Weltraumwetter,0
3453,ATP-Synthase,0
3454,Augenlid,0
3455,Carapax,0
3456,Choanozoa,0
3457,Crassulaceen-Säurestoffwechsel,0
3458,Flügel (Insekt),0
3459,Galle,0
3460,Gallenblase,0
3461,Geschmack (Sinneseindruck),0
3462,Geschmackliche Schärfe,0
3463,Glutamatcysteinligase,0
3464,Harnröhre,0
3465,Immunsystem,0
3466,Kniegelenk,0
3467,Lignin,0
3468,Massenaussterben,0
3469,Megakaryozyt,0
3470,Penis der Hunde,0
3471,Photorespiration,0
3472,Polycomb-Körper,0
3473,Ribonukleotidreduktase,0
3474,Rückenmark,0
3475,Speiseröhre,0
3476,Tarnung (Biologie),0
